,Unnamed: 0,level_0,index,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,predicted_genres,genre1,genre2,genre3,Unnamed: 0.1
263,263.0,263.0,3725.0,s3726,TV Show,Shooter,,"Ryan Phillippe, Omar Epps, David Marciano, Cynthia Addai-Robinson, Shantel VanSanten, Tom Sizemore",United States,"June 21, 2019",2018,TV-14,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas","A highly decorated ex-Marine sniper returns to action to foil an assassination plot targeting the president, but soon finds himself framed for murder.","['thriller', 'action', 'family/drama']",thriller,action,family/drama,
264,264.0,264.0,6172.0,s6173,Movie,Antar: Son of Shadad,Sherif Ismail,"Mohamed Henedi, Bassem Samra, Dorra Zarrouk, Lotfy Labib",Egypt,"May 9, 2019",2017,TV-MA,110 min,"Comedies, International Movies","Learning he is the grandson of a famous knight, a young man hilariously fights a rival gang to win over the most beautiful woman in the tribe.","['romance', 'comedy', 'action/adventure']",romance,comedy,action/adventure,
265,265.0,265.0,1352.0,s1353,TV Show,Tiffany Haddish Presents: They Ready,,"Tracey Ashley, Flame Monroe, Aida Rodriguez, Marlo Williams, April Macie, Chaunté Wayans, Tiffany Haddish",United States,"February 2, 2021",2021,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","Hand-picked by Tiffany Haddish, six diverse comedians showcase their raw humor in a series of specials oozing with energy.","['stand-up', 'comedy', 'aviation']",stand-up,comedy,aviation,
266,266.0,266.0,2800.0,s2801,Movie,Masameer - The Movie,Malik Nejer,"Malik Nejer, Shahad Alahmari, Abdulaziz Almuzaini, Yousef Aldakheel",Saudi Arabia,"March 19, 2020",2020,TV-14,100 min,"Comedies, International Movies",A young girl passionate about AI sets out to make an impact as three friends become crime-fighting superheroes. Based on the hit animated web series.,"['science fiction', 'animation', 'action']",science fiction,animation,action,
267,267.0,267.0,2135.0,s2136,TV Show,The Legend of Korra,,"Janet Varney, David Faustino, P.J. Byrne, J.K. Simmons, Dee Bradley Baker, Seychelle Gabriel, Logan Wells, Jeff Bennett, Kiernan Shipka",United States,"August 14, 2020",2014,TV-Y7,4 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.,"['fantasy', 'adventure', 'action']",fantasy,adventure,action,
268,268.0,268.0,501.0,s502,Movie,Mama Drama,Seyi Babatope,"Osas Ighodaro, Kunle Remi, Kehinde Bankole, Femi Adebayo, Shaffy Bello, Adunni Ade, Chinyere Wilfred, Olive Emodi, Rekiya Attah, Opeyemi Ayeola",,"July 7, 2021",2020,TV-MA,105 min,"Dramas, International Movies","After years of fertility issues and her mother-in-law's nagging, a woman hires her assistant as a surrogate. But things don’t go as smoothly as planned.","['romance', 'drama', 'comedy']",romance,drama,comedy,
269,269.0,269.0,5094.0,s5095,Movie,Eve's Apple,Jose Manuel Colón,,Spain,"January 1, 2018",2017,TV-MA,91 min,"Documentaries, International Movies",Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.,"['drama', 'documentary', 'social issues/activism']",drama,documentary,social issues/activism,
270,270.0,270.0,4946.0,s4947,TV Show,Star Trek: The Next Generation,,"Patrick Stewart, Jonathan Frakes, LeVar Burton, Michael Dorn, Marina Sirtis, Brent Spiner, Gates McFadden, Majel Barrett, Wil Wheaton",United States,"April 2, 2018",1993,TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","Decades after the adventures of the original Enterprise crew, Capt. Jean-Luc Picard leads a new Enterprise on missions to explore unknown worlds.","['drama', 'action/adventure', 'art/street art']",drama,action/adventure,art/street art,
271,271.0,271.0,3199.0,s3200,TV Show,Space Jungle,,"Kim Min-hee, Park Yoon-hee, Sun Sung-wook",,"December 1, 2019",2016,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows, TV Comedies","A broken spaceship strands four very tiny aliens on Earth, where they discover an adventure (and strange dangers!) that they never expected.","['science fiction', 'comedy', 'adventure']",science fiction,comedy,adventure,
272,272.0,272.0,6642.0,s6643,Movie,Dragonheart 3: The Sorcerer,Colin Teague,"Julian Morris, Tamzin Merchant, Ben Kingsley, Jassa Ahluwalia, Jonjo O'Neill, Dominic Mafham, Roger Ashton-Griffiths, Jake Curran, Duncan Preston, Ozama Oancea",United States,"January 1, 2020",2015,PG-13,97 min,"Action & Adventure, Sci-Fi & Fantasy","When an aspiring knight crosses paths with a dragon, the two form an unlikely alliance in a high-stakes battle against a malicious sorcerer.","['fantasy', 'adventure', 'action']",fantasy,adventure,action,
273,273.0,273.0,5706.0,s5707,Movie,Beauties of the Night,María Jose Cuevas,"Olga Breeskin, Lyn May, Rossy Mendoza, Wanda Seux, Princesa Yamal",Mexico,"November 25, 2016",2016,TV-MA,92 min,"Documentaries, International Movies","Back in the days of disco, Mexico had its own stars of the night. This documentary casts new light on former queens of the Mexican burlesque scene.","['music/dance', 'documentary', 'business/entrepreneurship']",music/dance,documentary,business/entrepreneurship,
274,274.0,274.0,4983.0,s4984,Movie,Jag älskar dig: En skilsmässokomedi,Johan Brisinger,"Björn Kjellman, Christine Meltzer, Rodolfo Corsato, Martina Haag, Sven-Bertil Taube, Anita Wall, Nour El-Refai",Sweden,"March 15, 2018",2016,TV-MA,91 min,"Comedies, Dramas, International Movies","Tired of her passionless marriage, Marianne wants a separation from her husband, Gustav, who, in response, decides to make a big change of his own.","['romance', 'drama', 'comedy']",romance,drama,comedy,
275,275.0,275.0,5165.0,s5166,TV Show,Longmire,,"Robert Taylor, Katee Sackhoff, Lou Diamond Phillips, Bailey Chase, Cassidy Freeman, Adam Bartley, Louanne Stephens",United States,"November 17, 2017",2017,TV-MA,6 Seasons,"Crime TV Shows, TV Dramas",This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.,"['thriller', 'drama', 'crime']",thriller,drama,crime,
276,276.0,276.0,1658.0,s1659,TV Show,Valentino,,"Adel Imam, Dalal Abdelaziz, Hamdy Al-Merghany, Mohamed al-Kilani, Tarek El Ebiary, Huda El Mufti, Soleiman Eid, Badria Tolba, Reda Idrees, Enaam Al-Gritly, Wafaa Sadeq, Rania Mahmoud Yassin",Egypt,"November 24, 2020",2020,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas","As the owner of a group of international schools, a man gets caught in a series of scams as his wife, a principal, rules his life with an iron fist.","['thriller', 'drama', 'crime']",thriller,drama,crime,
277,277.0,277.0,8799.0,s8800,Movie,Zenda,Avadhoot Gupte,"Santosh Juvekar, Siddharth Chandekar, Sachit Patil, Chinmay Mandlekar, Rajesh Shringarpure, Pushkar Shrotri, Tejashree Pradhan, Neha Joshi",India,"February 15, 2018",2009,TV-14,120 min,"Dramas, International Movies",A change in the leadership of a political party sparks bitter conflict and the party's division into two rival factions.,"['thriller', 'political drama', 'music/dance']",thriller,political drama,music/dance,
278,278.0,278.0,4086.0,s4087,Movie,Paddleton,Alex Lehmann,"Mark Duplass, Ray Romano",United States,"February 22, 2019",2019,TV-MA,89 min,"Comedies, Dramas, Independent Movies","After he's diagnosed with terminal cancer, middle-aged Michael asks his neighbor friend Andy to help him end his life before the disease does.","['drama', 'war/conflict', 'satire']",drama,war/conflict,satire,
279,279.0,279.0,3294.0,s3295,TV Show,Greatest Events of WWII in Colour,,,United Kingdom,"November 8, 2019",2019,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage.","['war', 'history', 'documentary']",war,history,documentary,
280,280.0,280.0,5623.0,s5624,Movie,Semana Santa,Alejandra Márquez Abella,"Tenoch Huerta, Anajosé Aldrete, Esteban Ávila, David Thornton, Jimena Cuarón, Lakshmi Picazo",Mexico,"January 31, 2017",2015,TV-MA,87 min,"Dramas, International Movies","A single mother, her boyfriend and her 8-year-old son take a weeklong resort vacation, during which secrets and relationship strains take their toll.","['romance', 'family', 'drama']",romance,family,drama,
281,281.0,281.0,6606.0,s6607,Movie,Diana: 7 Days That Shook the World,Ben Ryder,James D'Arcy,United Kingdom,"July 28, 2017",2017,TV-PG,93 min,Documentaries,"This illuminating documentary examines the aftermath of Princess Diana’s tragic death and the tense, dramatic week leading up to her funeral.","['drama', 'documentary', 'biography']",drama,documentary,biography,
282,282.0,282.0,4016.0,s4017,TV Show,Turn Up Charlie,,"Idris Elba, Piper Perabo, JJ Feild, Frankie Hervey, Guz Khan",United Kingdom,"March 15, 2019",2019,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Comedies",A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.,"['music', 'drama', 'comedy']",music,drama,comedy,
283,283.0,283.0,3410.0,s3411,TV Show,Toon,,"Joep Vermolen, Amy van der Weerden, Loulou Hameleers, Robbert Bleij",Netherlands,"October 18, 2019",2017,TV-MA,2 Seasons,"International TV Shows, TV Comedies","Reclusive, socially awkward jingle composer Toon must navigate the nightmarish world of show biz after a viral video skyrockets him to fame.","['music', 'drama', 'comedy']",music,drama,comedy,
284,284.0,284.0,1428.0,s1429,Movie,Is Love Enough? Sir,Rohena Gera,"Tillotama Shome, Vivek Gomber, Geetanjali Kulkarni, Rahul Vohra, Divya Seth, Chandrachoor Rai, Dilnaz Irani, Bhagyashree Pandit, Anupriya Goenka, Rashi Mal","India, France","January 8, 2021",2018,TV-MA,99 min,"Dramas, Independent Movies, International Movies","A young widow is hired as the domestic helper for a wealthy architect, but social divides come to the fore as an unlikely attraction grows between them.","['romance', 'drama', 'comedy']",romance,drama,comedy,
285,285.0,285.0,5909.0,s5910,Movie,The Perfect Dictatorship,Luis Estrada,"Damián Alcázar, Alfonso Herrera, Joaquín Cosio, Osvaldo Benavides, Silvia Navarro, Flavio Medina, Saúl Lisazo, Tony Dalton",Mexico,"June 1, 2015",2014,TV-MA,143 min,"Comedies, Dramas, International Movies","After accepting a colossal bribe, a powerful TV conglomerate gins up fake news stories to enhance the image of a notoriously corrupt politician.","['political thriller', 'family drama', 'musical comedy']",political thriller,family drama,musical comedy,
286,286.0,286.0,5822.0,s5823,TV Show,Cocaine,,,United Kingdom,"August 1, 2016",2005,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries","Three films chronicle the cocaine trade's sweeping impact on the citizens of Peru, Brazil and Colombia, from poor farmers to powerful drug lords.","['thriller', 'drama', 'crime']",thriller,drama,crime,
287,287.0,287.0,3344.0,s3345,TV Show,The Boulet Brothers Dragula,,Boulet Brothers,United States,"November 1, 2019",2019,TV-MA,2 Seasons,Reality TV,"Ten queens must slay the competition and put their fiercest, filthiest faces forward for the chance to be crowned the world's next drag supermonster.","['lgbtq+', 'drama', 'comedy']",lgbtq+,drama,comedy,
288,288.0,288.0,5847.0,s5848,Movie,Ali Wong: Baby Cobra,Jay Karas,Ali Wong,United States,"May 6, 2016",2016,TV-MA,60 min,Stand-Up Comedy,"Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible.","['romance', 'documentary', 'comedy']",romance,documentary,comedy,
289,289.0,289.0,8108.0,s8109,Movie,Stronger Than the World,Afonso Poyart,"José Loreto, Cleo Pires, Milhem Cortaz, Jackson Antunes, Claudia Ohana, Rômulo Arantes Neto, Paloma Bernardi, Thaila Ayala, Rafinha Bastos, Felipe Titto",Brazil,"February 11, 2017",2016,NR,123 min,"Action & Adventure, Dramas, International Movies","After a tough upbringing, natural-born fighter José Aldo confronts his personal demons in his quest to become an MMA champion in this sports biopic.","['sports', 'drama', 'biography']",sports,drama,biography,
290,290.0,290.0,917.0,s918,Movie,Framing John DeLorean,"Don Argott, Sheena M. Joyce","Alec Baldwin, Josh Charles, Morena Baccarin, Dean Winters, Michael Rispoli, Dana Ashbrook, Jason Jones, Josh Cooke, Sean Cullen, William Hill",United States,"May 5, 2021",2019,TV-MA,109 min,"Documentaries, Dramas","From his rise in the auto industry to his fall from grace, John DeLorean's legacy of power, fast cars and drugs comes to life in this documentary.","['drama', 'documentary', 'biography']",drama,documentary,biography,
291,291.0,291.0,3173.0,s3174,TV Show,Teasing Master Takagi-san,,"Rie Takahashi, Yuki Kaji, Konomi Kohara, M・A・O, Yui Ogura, Yuma Uchida, Kotori Koiwai, Nobuhiko Okamoto, Fukushi Ochiai",Japan,"December 6, 2019",2019,TV-PG,1 Season,"Anime Series, International TV Shows, Romantic TV Shows","Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine.","['romance', 'comedy', 'performance art']",romance,comedy,performance art,
292,292.0,292.0,5490.0,s5491,Movie,Mindhorn,Sean Foley,"Julian Barratt, Andrea Riseborough, Essie Davis, Russell Tovey, Simon Farnaby, Steve Coogan, Richard McCabe, David Schofield, Nicholas Farrell, Jessica Barden",United Kingdom,"May 12, 2017",2017,TV-MA,88 min,"Comedies, Cult Movies, Independent Movies","When a twisted killer tells the police he'll only speak to a fictional 1980s TV detective, the washed-up actor who played him takes the gig.","['thriller', 'crime', 'comedy']",thriller,crime,comedy,
293,293.0,293.0,1258.0,s1259,Movie,Bigfoot Family,"Jérémie Degruson, Ben Stassen","Jules Wojciechowski, Roger Craig Smith, Grant George, David Lodge, Lindsey Alena, Sandy Fox, Joey Lotsko","Belgium, France","February 26, 2021",2021,TV-Y7,88 min,"Children & Family Movies, Comedies","Bigfoot’s now a big deal. So when he goes missing, his shy but tech-savvy teen son must take on an evil CEO to save his family and a wildlife preserve.","['comedy', 'action', 'action/adventure']",comedy,action,action/adventure,
294,294.0,294.0,5959.0,s5960,Movie,21,Robert Luketic,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin",United States,"January 1, 2020",2008,PG-13,123 min,Dramas,A brilliant group of students become card-counting experts with the intent of swindling millions out of Las Vegas casinos by playing blackjack.,"['thriller', 'drama', 'crime/thriller']",thriller,drama,crime/thriller,
295,295.0,295.0,3833.0,s3834,Movie,Shéhérazade,Jean-Bernard Marlin,"Dylan Robert, Kenza Fortas, Idir Azougli, Lisa Amedjout, Sofia Bent, Nabila Bounad, Kader Benchoudar, Nabila Ait Amer",France,"May 11, 2019",2019,TV-MA,111 min,"Dramas, Independent Movies, International Movies","Fresh out of juvenile detention in Marseille, 17-year-old Zach falls for a young prostitute and soon faces a dire dilemma while working as a pimp.","['romance', 'drama', 'crime/thriller']",romance,drama,crime/thriller,
296,296.0,296.0,5862.0,s5863,TV Show,Netflix Presents: The Characters,,"Lauren Lapkus, John Early, Henry Zebrowski, Kate Berlant, Natasha Rothwell, Paul W. Downs, Tim Robinson, Dr. Brown",United States,"March 11, 2016",2016,TV-MA,1 Season,TV Comedies,We asked eight up-and-coming comedians for their wildest sketch and improv routines – and got a new comedy series unlike anything else.,"['sketch comedy', 'comedy', 'music documentary']",sketch comedy,comedy,music documentary,
297,297.0,297.0,4884.0,s4885,Movie,Jailbreak,Jimmy Henderson,"Jean-Paul Ly, Dara Our, Tharoth Sam, Dara Phang, Celine Tran, Savin Phillip, Sok Visal",Cambodia,"May 2, 2018",2017,TV-MA,92 min,"Action & Adventure, International Movies",Four cops escorting a mobster to a high-security prison fight for survival when a gang boss orchestrates a riot from outside to silence their charge.,"['thriller', 'crime', 'action']",thriller,crime,action,
